customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Churn_Flag,AvgMonthlyCharges,TenureGroup,TotalServices,Churn_Probability,Predicted_Risk,MonthlyCharges_Segment
4846-WHAFZ,Female,1,Yes,No,37,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,76.5,2868.15,Yes,1,77.51756756756757,2-4 Years,2,0.49323010111781224,Medium Risk,High Spender
5256-SKJGO,Female,0,Yes,Yes,64,No,No phone service,DSL,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,54.6,3423.5,No,0,53.4921875,4-6 Years,4,0.04287825144970663,Low Risk,Mid Spender
3071-VBYPO,Male,0,Yes,Yes,3,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,89.85,248.4,No,0,82.8,0-1 Year,4,0.3843077146653942,Medium Risk,High Spender
9560-BBZXK,Female,0,No,No,36,No,No phone service,DSL,Yes,No,No,No,No,No,Two year,No,Bank transfer (automatic),31.05,1126.35,No,0,31.287499999999998,2-4 Years,1,0.0340956132391257,Low Risk,Low Spender
5299-RULOA,Female,0,Yes,Yes,10,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.25,1064.65,Yes,1,106.465,0-1 Year,5,0.7965970776704694,High Risk,High Spender
8402-OOOHJ,Female,0,No,No,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.65,835.15,No,0,20.36951219512195,2-4 Years,1,0.015498430706830879,Low Risk,Low Spender
9445-ZUEQE,Male,0,Yes,Yes,27,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),85.2,2151.6,No,0,79.68888888888888,2-4 Years,4,0.24059291030885488,Low Risk,High Spender
1091-SOZGA,Female,0,Yes,Yes,56,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),99.8,5515.45,No,0,98.49017857142857,4-6 Years,5,0.2187495296238167,Low Risk,High Spender
2928-HLDBA,Female,0,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.7,112.75,No,0,18.791666666666668,0-1 Year,1,0.1279838877519033,Low Risk,Low Spender
0404-SWRVG,Male,0,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.4,229.55,Yes,1,76.51666666666667,0-1 Year,2,0.7502249616743443,High Risk,High Spender
6497-TILVL,Female,0,Yes,Yes,7,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,50.7,350.35,No,0,50.050000000000004,0-1 Year,2,0.18808129499660478,Low Risk,Mid Spender
7219-TLZHO,Female,0,Yes,Yes,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.85,62.9,No,0,15.725,0-1 Year,1,0.1275566024286594,Low Risk,Low Spender
4622-YNKIJ,Male,0,No,No,33,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Two year,Yes,Electronic check,88.95,3027.65,No,0,91.7469696969697,2-4 Years,4,0.09463342193234792,Low Risk,High Spender
4412-YLTKF,Female,1,No,No,27,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,78.05,2135.5,Yes,1,79.0925925925926,2-4 Years,3,0.5180154457829222,Medium Risk,High Spender
6734-PSBAW,Male,0,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),23.55,1723.95,No,0,23.94375,4-6 Years,2,0.011361811410299847,Low Risk,Low Spender
3930-ZGWVE,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.75,19.75,No,0,19.75,0-1 Year,1,0.25950372183074827,Low Risk,Low Spender
2639-UGMAZ,Male,1,No,No,71,No,No phone service,DSL,Yes,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,56.45,3985.35,No,0,56.131690140845066,4-6 Years,4,0.1095534544929659,Low Risk,Mid Spender
2876-GZYZC,Female,0,No,No,13,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.95,1215.65,No,0,93.51153846153846,1-2 Years,3,0.6855842270412009,High Risk,High Spender
6207-WIOLX,Female,0,Yes,Yes,25,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),58.6,1502.65,Yes,1,60.106,2-4 Years,5,0.17763191156969174,Low Risk,Mid Spender
8587-XYZSF,Male,0,No,No,67,Yes,No,DSL,No,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),50.55,3260.1,No,0,48.65820895522388,4-6 Years,2,0.023506767733196533,Low Risk,Mid Spender
3091-FYHKI,Male,0,No,No,1,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,35.45,35.45,Yes,1,35.45,0-1 Year,1,0.7436403626935508,High Risk,Mid Spender
2372-HWUHI,Male,0,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,44.35,81.25,Yes,1,40.625,0-1 Year,1,0.4618055989610041,Medium Risk,Mid Spender
7799-LGRDP,Female,0,No,No,43,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),25.7,1188.2,No,0,27.632558139534886,2-4 Years,2,0.03165642605314912,Low Risk,Low Spender
7850-VWJUU,Female,0,No,No,23,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75.0,1778.5,No,0,77.32608695652173,1-2 Years,2,0.2599683152324208,Low Risk,High Spender
3774-VBNXY,Female,0,Yes,Yes,64,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.2,1277.75,No,0,19.96484375,4-6 Years,1,0.010942558224740924,Low Risk,Low Spender
6217-KDYWC,Male,0,No,Yes,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.6,1170.55,No,0,20.5359649122807,4-6 Years,1,0.012669709393243045,Low Risk,Low Spender
0390-DCFDQ,Female,1,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,70.45,70.45,Yes,1,70.45,0-1 Year,1,0.7707195499742819,High Risk,High Spender
3146-MSEGF,Female,1,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),88.05,6425.65,No,0,89.24513888888889,4-6 Years,8,0.021640255953635276,Low Risk,High Spender
4080-OGPJL,Female,0,No,No,8,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,71.15,563.65,Yes,1,70.45625,0-1 Year,5,0.33883810738256365,Medium Risk,High Spender
1095-WGNGG,Female,0,Yes,No,61,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),101.05,5971.25,No,0,97.88934426229508,4-6 Years,5,0.11058283408477261,Low Risk,High Spender
2636-SJDOU,Male,0,No,No,64,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Credit card (automatic),84.3,5289.05,No,0,82.64140625,4-6 Years,4,0.09426671879109473,Low Risk,High Spender
1131-QQZEB,Male,1,Yes,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),23.95,1756.2,No,0,24.735211267605635,4-6 Years,2,0.012165023635305888,Low Risk,Low Spender
5716-EZXZN,Female,0,Yes,Yes,65,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),99.05,6416.7,No,0,98.71846153846154,4-6 Years,6,0.04705388809864778,Low Risk,High Spender
6837-BJYDQ,Male,0,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.6,61.35,No,0,20.45,0-1 Year,1,0.06790288848974772,Low Risk,Low Spender
2135-RXIHG,Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,45.65,45.65,Yes,1,45.65,0-1 Year,1,0.6369061580367383,High Risk,Mid Spender
6440-DKQGE,Male,0,No,Yes,30,Yes,No,DSL,No,Yes,Yes,No,Yes,No,One year,No,Credit card (automatic),64.5,1929.95,No,0,64.33166666666666,2-4 Years,4,0.057701878027607297,Low Risk,Mid Spender
3466-BYAVD,Male,0,Yes,Yes,15,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,69.5,1071.4,No,0,71.42666666666668,1-2 Years,5,0.18798368793770212,Low Risk,Mid Spender
3780-YVMFA,Female,0,Yes,Yes,8,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,68.55,564.35,No,0,70.54375,0-1 Year,4,0.37306057332113557,Medium Risk,Mid Spender
3874-EQOEP,Male,0,No,No,7,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,95.0,655.5,Yes,1,93.64285714285714,0-1 Year,4,0.7475846072041353,High Risk,High Spender
1679-JRFBR,Female,0,Yes,Yes,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),108.15,7930.55,No,0,113.29357142857143,4-6 Years,7,0.1214382638786375,Low Risk,High Spender
9073-ZZIAY,Male,0,Yes,Yes,62,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,86.1,5215.25,No,0,84.11693548387096,4-6 Years,7,0.022076792880295622,Low Risk,High Spender
3077-RSNTJ,Female,0,Yes,Yes,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.7,113.5,No,0,18.916666666666668,0-1 Year,1,0.09542040316569989,Low Risk,Low Spender
6551-GNYDG,Female,0,Yes,Yes,14,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),80.9,1152.8,No,0,82.34285714285714,1-2 Years,2,0.4737787194454093,Medium Risk,High Spender
9167-APMXZ,Female,0,No,No,22,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),84.15,1821.95,No,0,82.81590909090909,1-2 Years,3,0.41441852897612924,Medium Risk,High Spender
2749-CTKAJ,Male,0,Yes,Yes,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.15,419.9,No,0,19.086363636363636,1-2 Years,1,0.025123848674549167,Low Risk,Low Spender
6371-NZYEG,Male,0,Yes,Yes,16,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Two year,No,Mailed check,64.25,1024.0,No,0,64.0,1-2 Years,4,0.032198869013709,Low Risk,Mid Spender
7554-NEWDD,Male,0,No,No,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),25.7,251.6,No,0,25.16,0-1 Year,2,0.03731396714611324,Low Risk,Low Spender
8992-VONJD,Female,0,No,Yes,13,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,56.0,764.55,No,0,58.81153846153846,1-2 Years,3,0.23737406744087253,Low Risk,Mid Spender
0867-MKZVY,Female,0,Yes,No,20,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,82.4,1592.35,Yes,1,79.61749999999999,1-2 Years,3,0.3641792980942296,Medium Risk,High Spender
4482-EWFMI,Female,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.7,135.2,No,0,67.6,0-1 Year,1,0.6199757459355516,High Risk,Mid Spender
4648-YPBTM,Male,0,No,No,53,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),73.9,3958.25,No,0,74.68396226415095,4-6 Years,6,0.04588178648737167,Low Risk,High Spender
2907-ILJBN,Female,0,Yes,Yes,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.6,233.9,No,0,21.263636363636365,0-1 Year,1,0.04793744643346129,Low Risk,Low Spender
6345-FZOQH,Male,0,Yes,No,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.9,1363.45,No,0,19.76014492753623,4-6 Years,1,0.011610464582222896,Low Risk,Low Spender
3376-BMGFE,Female,0,No,No,4,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),70.9,273.0,Yes,1,68.25,0-1 Year,1,0.58443163202485,Medium Risk,High Spender
5997-OPVFA,Male,0,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),89.05,6254.45,No,0,86.86736111111111,4-6 Years,8,0.019768340292607555,Low Risk,High Spender
3445-HXXGF,Male,1,Yes,No,58,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,45.3,2651.2,Yes,1,45.710344827586205,4-6 Years,3,0.3169769418734526,Medium Risk,Mid Spender
1159-WFSGR,Female,0,Yes,Yes,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,20.4,321.4,No,0,20.0875,1-2 Years,1,0.09341425467093623,Low Risk,Low Spender
7654-YWJUF,Male,0,Yes,No,43,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),84.25,3539.25,No,0,82.30813953488372,2-4 Years,4,0.08862530693893077,Low Risk,High Spender
1875-QIVME,Female,0,Yes,No,2,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,104.4,242.8,Yes,1,121.4,0-1 Year,6,0.7998460090186438,High Risk,High Spender
6727-IOTLZ,Male,0,Yes,No,14,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,81.95,1181.75,No,0,84.41071428571429,1-2 Years,6,0.04564861593623721,Low Risk,High Spender
0691-JVSYA,Female,0,Yes,No,53,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),94.85,5000.2,Yes,1,94.3433962264151,4-6 Years,4,0.22003798608882433,Low Risk,High Spender
5918-VUKWP,Female,0,No,No,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.55,654.55,No,0,20.4546875,2-4 Years,1,0.028464028138072094,Low Risk,Low Spender
1744-JHKYS,Female,0,Yes,No,34,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,24.7,780.2,No,0,22.947058823529414,2-4 Years,2,0.0924361885139336,Low Risk,Low Spender
2656-FMOKZ,Female,1,No,No,15,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,74.45,1145.7,Yes,1,76.38000000000001,1-2 Years,2,0.5533493232157936,Medium Risk,High Spender
2070-FNEXE,Female,1,No,No,7,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),76.45,503.6,Yes,1,71.94285714285715,0-1 Year,2,0.41031435269482336,Medium Risk,High Spender
5947-SGKCL,Female,0,Yes,Yes,15,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),105.35,1559.25,No,0,103.95,1-2 Years,6,0.47915910590324956,Medium Risk,High Spender
3712-PKXZA,Male,0,Yes,No,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),20.55,1252.0,No,0,20.524590163934427,4-6 Years,1,0.019652902444023557,Low Risk,Low Spender
6317-YPKDH,Female,0,No,No,1,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),29.95,29.95,Yes,1,29.95,0-1 Year,1,0.4705632093826146,Medium Risk,Low Spender
6582-OIVSP,Female,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,45.3,45.3,No,0,45.3,0-1 Year,1,0.4790470052502378,Medium Risk,Mid Spender
9367-WXLCH,Male,0,No,No,8,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),84.5,662.65,Yes,1,82.83125,0-1 Year,3,0.6644660244170507,High Risk,High Spender
5524-KHNJP,Male,0,Yes,Yes,33,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,One year,No,Credit card (automatic),74.75,2453.3,No,0,74.34242424242424,2-4 Years,5,0.07313853445399053,Low Risk,High Spender
1918-ZBFQJ,Female,0,No,No,13,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,79.25,1111.65,Yes,1,85.51153846153846,1-2 Years,3,0.5941405479073155,Medium Risk,High Spender
1024-GUALD,Female,0,Yes,No,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,24.8,24.8,Yes,1,24.8,0-1 Year,0,0.6640477157539072,High Risk,Low Spender
4827-USJHP,Male,0,No,No,20,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,51.8,1023.85,No,0,51.1925,1-2 Years,2,0.21322339616264263,Low Risk,Mid Spender
8167-GJLRN,Male,0,No,No,3,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,30.4,82.15,No,0,27.383333333333336,0-1 Year,1,0.3993431895778954,Medium Risk,Low Spender
0956-SYCWG,Female,0,No,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,19.65,244.8,No,0,18.83076923076923,1-2 Years,1,0.06035563531940702,Low Risk,Low Spender
8017-UVSZU,Female,0,Yes,No,40,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),56.6,2379.1,No,0,59.4775,2-4 Years,3,0.12769570548142115,Low Risk,Mid Spender
7100-FQPRV,Male,0,Yes,Yes,43,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,One year,Yes,Credit card (automatic),71.9,3173.35,No,0,73.79883720930232,2-4 Years,5,0.07339333399052866,Low Risk,High Spender
2472-OVKUP,Male,0,Yes,No,6,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,91.0,531.0,Yes,1,88.5,0-1 Year,4,0.6964271361062763,High Risk,High Spender
2984-RGEYA,Female,0,Yes,Yes,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.75,1375.4,No,0,19.933333333333334,4-6 Years,1,0.010352757242077515,Low Risk,Low Spender
9680-NIAUV,Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),109.7,8129.3,No,0,112.90694444444445,4-6 Years,7,0.027826501560709857,Low Risk,High Spender
2146-EGVDT,Male,0,Yes,Yes,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.3,1192.7,No,0,20.215254237288136,4-6 Years,1,0.01201671614458173,Low Risk,Low Spender
2604-IJPDU,Female,0,Yes,No,20,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,96.55,1901.65,No,0,95.08250000000001,1-2 Years,5,0.4530011871560226,Medium Risk,High Spender
9178-JHUVJ,Male,0,Yes,Yes,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),24.1,587.4,No,0,24.474999999999998,1-2 Years,2,0.020452352973053048,Low Risk,Low Spender
6168-YBYNP,Male,0,No,No,59,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,111.35,6519.75,No,0,110.5042372881356,4-6 Years,7,0.3838999076147882,Medium Risk,High Spender
7255-SSFBC,Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),112.25,8041.65,No,0,111.68958333333333,4-6 Years,7,0.04944792297556685,Low Risk,High Spender
3645-DEYGF,Male,0,No,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.75,20.75,No,0,20.75,0-1 Year,1,0.24114644822008321,Low Risk,Low Spender
9323-HGFWY,Female,0,Yes,No,27,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),101.9,2681.15,No,0,99.30185185185185,2-4 Years,5,0.17793326688581476,Low Risk,High Spender
8544-GOQSH,Female,0,No,No,14,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),80.05,1112.3,No,0,79.45,1-2 Years,3,0.3492396796617165,Medium Risk,High Spender
3363-DTIVD,Male,0,Yes,Yes,71,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,No,Electronic check,105.55,7405.5,No,0,104.30281690140845,4-6 Years,6,0.08285710218782522,Low Risk,High Spender
7018-WBJNK,Male,0,No,Yes,13,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),78.3,1033.95,No,0,79.53461538461539,1-2 Years,2,0.3808720109157002,Medium Risk,High Spender
9142-KZXOP,Male,0,No,No,44,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),68.85,2958.95,No,0,67.24886363636364,2-4 Years,1,0.2012164763878744,Low Risk,Mid Spender
7674-YTAFD,Female,0,No,No,33,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),79.95,2684.85,No,0,81.35909090909091,2-4 Years,3,0.12574160555293448,Low Risk,High Spender
6348-SNFUS,Male,0,Yes,Yes,72,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),55.45,4179.2,No,0,58.044444444444444,4-6 Years,5,0.014354432893392763,Low Risk,Mid Spender
1285-OKIPP,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,79.9,79.9,Yes,1,79.9,0-1 Year,2,0.7934090937777768,High Risk,High Spender
7825-ECJRF,Female,0,No,No,19,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,106.6,1934.45,Yes,1,101.81315789473685,1-2 Years,6,0.5693621602126976,Medium Risk,High Spender
1347-KTTTA,Male,0,Yes,No,64,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),102.45,6654.1,No,0,103.9703125,4-6 Years,6,0.1687620081118887,Low Risk,High Spender
7841-TZDMQ,Male,0,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),46.0,84.5,Yes,1,42.25,0-1 Year,1,0.47949005604348277,Medium Risk,Mid Spender
4195-NZGTA,Female,0,No,No,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,25.25,25.25,No,0,25.25,0-1 Year,0,0.5504057985950968,Medium Risk,Low Spender
7157-SMCFK,Male,0,No,Yes,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.75,1124.2,No,0,18.42950819672131,4-6 Years,1,0.012163844210786846,Low Risk,Low Spender
4709-LKHYG,Female,0,Yes,Yes,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,20.0,540.05,No,0,18.622413793103448,2-4 Years,1,0.03731586820434837,Low Risk,Low Spender
2504-DSHIH,Male,1,Yes,No,23,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,86.8,1975.85,No,0,85.90652173913043,1-2 Years,3,0.430372305896727,Medium Risk,High Spender
